Customer Group;Customer ID;VIN;Engine;Roaming flag;Rental ID;Rental Usage Type;Begin Time;End Time;Revenue;Distance (km);Drives;Reservation minutes;Fuel before the drive (%);Fuel after the drive (%);Start latitude;Start longitude;End latitude;End longitude
Customer;813417;WBY1Z21070V308272;I3;No;9339348800;Private;07.06.2016 09:45:25;07.06.2016 09:53:27;3.87;3;1;10;90;88;55.696779;12.572123;55.674130;12.557739
Non_Customer;793639;WBY1Z21060V307968;I3;No;9339348908;Private;07.06.2016 09:47:59;07.06.2016 09:55:40;0.00;2;1;47;88;86;55.671522;12.538606;55.665170;12.549375
Customer;1037063;WBY1Z210X0V307830;I3;No;9339348932;Private;07.06.2016 09:48:34;07.06.2016 09:54:52;3.01;2;1;4;95;93;55.719584;12.555559;55.721030;12.531723
Non_Customer;803953;WBY1Z21010V308042;I3;No;9339348948;Private;07.06.2016 09:48:34;07.06.2016 10:01:29;0.00;0;1;78;100;100;55.645897;12.604704;55.645858;12.604687
Non_Customer;803953;WBY1Z21050V308240;I3;No;9339349078;Private;07.06.2016 09:51:48;07.06.2016 09:52:13;0.00;0;1;160;95;95;55.670856;12.536986;55.670856;12.536986
Customer;804980;WBY1Z21010V308204;I3;No;9339349079;Private;07.06.2016 09:52:04;07.06.2016 10:14:16;9.41;7;1;2;59;53;55.667544;12.579122;55.667585;12.579177
Customer;812063;WBY1Z21020V308065;I3;No;9339349111;Private;07.06.2016 09:52:02;07.06.2016 10:02:07;4.73;4;1;7;97;93;55.706796;12.580869;55.679123;12.572946
Customer;830314;WBY1Z21030V308091;I3;No;9339349248;Private;07.06.2016 09:55:26;07.06.2016 10:04:09;0.00;3;1;4;92;90;55.666893;12.556947;55.683909;12.529217
Non_Customer;793664;WBY1Z21030V308138;I3;No;9339349252;Private;07.06.2016 09:55:34;07.06.2016 10:03:29;0.00;2;1;3;100;100;55.671844;12.538477;55.665086;12.549100
Customer;851627;WBY1Z21030V307961;I3;No;9339349259;Private;07.06.2016 09:55:40;07.06.2016 10:07:51;5.59;5;1;0;84;80;55.707717;12.595094;55.692047;12.557819
Non_Customer;793639;WBY1Z21090V308127;I3;No;9339349262;Private;07.06.2016 09:55:43;07.06.2016 10:07:59;0.00;2;1;100;17;93;55.661548;12.560414;55.674310;12.560625
Customer;796920;WBY1Z21080V307910;I3;No;9339349267;Private;07.06.2016 09:55:46;07.06.2016 10:14:16;0.00;6;1;1;69;65;55.661967;12.629477;55.683079;12.610007
Customer;860335;WBY1Z21080V307826;I3;No;9339349404;Private;07.06.2016 09:58:53;07.06.2016 10:12:39;6.02;4;1;7;64;60;55.696280;12.571168;55.692974;12.528580
Customer;809382;WBY1Z21010V307795;I3;No;9339349459;Private;07.06.2016 10:00:16;07.06.2016 10:53:40;20.43;29;1;5;19;99;55.698372;12.591698;55.706284;12.589828
Customer;1037063;WBY1Z210X0V307830;I3;No;9339349500;Private;07.06.2016 10:01:22;07.06.2016 10:31:06;12.90;4;1;1;93;90;55.721030;12.531723;55.722698;12.539586
Customer;822518;WBY1Z21080V308197;I3;No;9339349592;Private;07.06.2016 10:03:02;07.06.2016 12:01:06;35.81;5;1;3;97;91;55.680742;12.512773;55.671661;12.578305
Non_Customer;803953;WBY1Z21020V307921;I3;No;9339349703;Private;07.06.2016 10:11:18;07.06.2016 10:37:09;0.00;0;1;101;100;100;55.652849;12.613346;55.652840;12.613298
Non_Customer;793639;WBY1Z210X0V307925;I3;No;9339349717;Private;07.06.2016 10:12:04;07.06.2016 10:35:01;0.00;8;1;71;49;44;55.670948;12.529889;55.704352;12.581083
Customer;1073945;WBY1Z21000V308209;I3;No;9339349789;Private;07.06.2016 10:16:56;07.06.2016 10:33:05;7.31;5;1;5;73;69;55.697634;12.547751;55.672198;12.572751
Customer;800664;WBY1Z21020V307997;I3;No;9339349794;Private;07.06.2016 10:17:14;07.06.2016 10:34:35;7.74;6;1;6;74;70;55.676779;12.598235;55.705451;12.574931
Customer;853676;WBY1Z21000V307741;I3;No;9339349850;Private;07.06.2016 10:02:44;07.06.2016 10:17:19;6.45;8;1;8;85;75;55.726877;12.554994;55.783485;12.517253
Customer;832968;WBY1Z21010V307909;I3;No;9339349925;Private;07.06.2016 10:04:23;07.06.2016 10:15:29;5.16;4;1;6;64;60;55.664108;12.581568;55.634590;12.582919
Customer;825706;WBY1Z21020V307935;I3;No;9339349953;Private;07.06.2016 10:05:02;07.06.2016 10:16:35;5.16;3;1;1;83;80;55.683348;12.588091;55.705259;12.577410
Non_Customer;835491;WBY1Z21020V308146;I3;No;9339349960;Private;07.06.2016 10:04:59;07.06.2016 10:38:13;0.00;6;1;170;53;48;55.668722;12.510463;55.669190;12.510444
Customer;1035038;WBY1Z210X0V308055;I3;No;9339350150;Private;07.06.2016 10:08:40;07.06.2016 10:17:40;3.87;4;1;4;76;72;55.697248;12.525922;55.675998;12.559146
Non_Customer;793639;WBY1Z210X0V307780;I3;No;9339350500;Private;07.06.2016 10:16:10;07.06.2016 10:33:07;0.00;7;1;75;91;85;55.668221;12.530389;55.702246;12.582721
Customer;1063367;WBY1Z21020V308065;I3;No;9339350652;Private;07.06.2016 10:20:01;07.06.2016 10:42:28;9.89;7;1;3;93;88;55.679123;12.572946;55.636079;12.645076
Customer;813309;WBY1Z210X0V308203;I3;No;9339350654;Private;07.06.2016 10:19:59;07.06.2016 10:52:49;14.19;11;1;2;87;81;55.666269;12.509666;55.705479;12.586659
Non_Customer;835491;WBY1Z21060V308232;I3;No;9339350826;Private;07.06.2016 10:26:37;07.06.2016 10:43:30;0.00;6;1;192;94;88;55.678713;12.522884;55.646884;12.538379
Customer;1034720;WBY1Z210X0V308251;I3;No;9339350894;Private;07.06.2016 10:31:54;07.06.2016 10:53:24;9.46;5;1;7;34;27;55.681966;12.589395;55.643176;12.609797
Customer;812167;WBY1Z21000V307772;I3;No;9339350972;Business;07.06.2016 10:38:15;07.06.2016 10:56:49;8.17;8;1;9;68;62;55.665351;12.580090;55.657508;12.518455
Non_Customer;803953;WBY1Z21010V307845;I3;No;9339351061;Private;07.06.2016 10:22:13;07.06.2016 10:39:47;0.00;0;1;19;81;81;55.665283;12.541874;55.665308;12.541755
Non_Customer;809751;WBY1Z210X0V307990;I3;No;9339351126;Private;07.06.2016 10:23:30;07.06.2016 11:53:13;0.00;25;1;0;91;68;55.676023;12.559152;55.661869;12.597925
Customer;803535;WBY1Z21090V308208;I3;No;9339351314;Private;07.06.2016 10:28:07;07.06.2016 10:42:19;7.53;4;1;15;93;91;55.655212;12.608710;55.668770;12.610337
Customer;800317;WBY1Z21040V308245;I3;No;9339351341;Private;07.06.2016 10:28:59;07.06.2016 11:00:54;13.76;6;1;10;43;38;55.667358;12.521707;55.678841;12.590284
Customer;1067608;WBY1Z21060V308022;I3;No;9339351545;Private;07.06.2016 10:33:51;07.06.2016 10:37:32;1.72;2;1;1;61;59;55.662175;12.534080;55.662363;12.517556
Customer;794258;WBY1Z21010V307943;I3;No;9339351565;Business;07.06.2016 10:34:15;07.06.2016 13:22:11;52.53;62;1;8;95;44;55.665429;12.575488;55.665861;12.577416
Customer;818304;WBY1Z21020V308096;I3;No;9339351843;Private;07.06.2016 10:41:45;07.06.2016 10:48:45;3.44;2;1;4;54;51;55.655450;12.518681;55.665412;12.507140
Customer;1034824;WBY1Z21040V307886;I3;No;9339352350;Private;07.06.2016 10:51:43;07.06.2016 10:59:18;3.44;3;1;4;67;65;55.705455;12.556218;55.707948;12.528843
Non_Customer;819139;WBY1Z21040V307810;I3;No;9339352387;Private;07.06.2016 10:54:44;07.06.2016 12:45:58;0.00;32;1;1;81;98;55.676246;12.559211;55.674186;12.560701
Customer;1093090;WBY1Z21010V307781;I3;No;9339352408;Private;07.06.2016 10:56:27;07.06.2016 11:24:27;12.47;12;1;17;61;52;55.719965;12.549475;55.667059;12.616047
Customer;892864;WBY1Z21000V308050;I3;No;9339352428;Private;07.06.2016 10:58:43;07.06.2016 11:14:15;6.88;6;1;0;86;83;55.661515;12.610299;55.691601;12.577731
Customer;823569;WBY1Z21070V307851;I3;No;9339352436;Private;07.06.2016 10:58:56;07.06.2016 11:07:53;6.56;5;1;14;80;75;55.660172;12.515632;55.648207;12.461306
Customer;808605;WBY1Z210X0V308007;I3;No;9339352584;Private;07.06.2016 10:52:05;07.06.2016 11:04:51;5.59;5;1;1;49;46;55.682432;12.582055;55.709260;12.583705
Non_Customer;803953;WBY1Z210X0V307911;I3;No;9339352628;Private;07.06.2016 10:53:06;07.06.2016 11:15:34;0.00;0;1;142;97;96;55.661827;12.597773;55.661901;12.597745
Customer;2005329;WBY1Z21040V308102;I3;No;9339352631;Private;07.06.2016 10:53:13;07.06.2016 11:02:20;0.00;3;1;2;39;36;55.711542;12.565600;55.686821;12.567537
Non_Customer;803953;WBY1Z210X0V308217;I3;No;9339352678;Private;07.06.2016 10:54:07;07.06.2016 11:20:58;0.00;0;1;51;99;99;55.677910;12.531086;55.677909;12.531093
Customer;1035038;WBY1Z210X0V308234;I3;No;9339352739;Private;07.06.2016 10:55:43;07.06.2016 11:18:26;9.89;6;1;8;87;82;55.679134;12.573064;55.697238;12.525898
Customer;832968;WBY1Z21010V307909;I3;No;9339352878;Private;07.06.2016 10:59:40;07.06.2016 11:07:59;3.87;5;1;2;60;56;55.634590;12.582919;55.665135;12.580595
Non_Customer;793639;WBY1Z21080V307972;I3;No;9339352920;Private;07.06.2016 11:00:31;07.06.2016 11:31:00;0.00;13;1;38;11;53;55.769591;12.518721;55.699731;12.590271
Customer;812390;WBY1Z21050V308187;I3;No;9339353058;Private;07.06.2016 11:04:20;07.06.2016 11:15:25;0.00;3;1;1;45;42;55.683243;12.584839;55.694559;12.567670
Customer;833386;WBY1Z21090V307737;I3;No;9339353516;Private;07.06.2016 11:12:53;07.06.2016 14:25:21;43.23;17;1;17;55;41;55.666385;12.509659;55.666341;12.509662
Customer;820639;WBY1Z21000V307903;I3;No;9339353643;Private;07.06.2016 11:23:35;07.06.2016 14:28:39;5.16;13;1;1;63;52;55.694232;12.588696;55.782496;12.519594
Customer;792514;WBY1Z21080V308104;I3;No;9339353684;Private;07.06.2016 11:26:56;07.06.2016 11:38:13;6.24;5;1;6;27;24;55.668464;12.580373;55.654597;12.621248
Non_Customer;793639;WBY1Z21050V307914;I3;No;9339353807;Private;07.06.2016 11:16:13;07.06.2016 11:36:22;0.00;13;1;54;96;90;55.769827;12.518331;55.699884;12.590169
Customer;890397;WBY1Z21010V307909;I3;No;9339353895;Private;07.06.2016 11:18:29;07.06.2016 11:36:51;9.25;6;1;4;56;52;55.665135;12.580595;55.705704;12.546845
Customer;833142;WBY1Z21040V307998;I3;No;9339353896;Private;07.06.2016 11:18:28;07.06.2016 11:33:05;6.45;6;1;1;71;66;55.666811;12.518950;55.666742;12.518937
Customer;455121;WBY1Z21060V308070;I3;No;9339353928;Private;07.06.2016 11:19:33;07.06.2016 11:37:39;8.17;4;1;5;98;94;55.670060;12.587182;55.668473;12.559277
Non_Customer;803953;WBY1Z21070V307915;I3;No;9339354103;Private;07.06.2016 11:23:45;07.06.2016 11:49:31;0.00;0;1;39;51;50;55.655916;12.599784;55.655981;12.599909
Customer;2005329;WBY1Z21040V308102;I3;No;9339354202;Private;07.06.2016 11:26:19;07.06.2016 11:39:32;0.00;4;1;2;35;31;55.686821;12.567537;55.711396;12.565582
Customer;818139;WBY1Z21070V308238;I3;No;9339354300;Private;07.06.2016 11:29:32;07.06.2016 11:50:49;9.46;8;1;4;39;32;55.649633;12.548208;55.697346;12.594899
Customer;800317;WBY1Z21040V308245;I3;No;9339354409;Private;07.06.2016 11:32:31;07.06.2016 11:53:30;9.03;6;1;1;38;32;55.678841;12.590284;55.667384;12.521631
Customer;807936;WBY1Z21010V308056;I3;No;9339354440;Private;07.06.2016 11:33:41;07.06.2016 11:41:05;3.44;4;1;6;32;28;55.695823;12.547317;55.688450;12.583650
Customer;1087914;WBY1Z21090V308046;I3;No;9339354596;Private;07.06.2016 11:38:01;07.06.2016 11:50:23;5.59;3;1;7;57;55;55.692414;12.583228;55.684449;12.584645
Customer;869404;WBY1Z21090V307804;I3;No;9339354692;Private;07.06.2016 11:34:28;07.06.2016 14:09:32;46.51;66;1;8;89;38;55.650360;12.550652;55.650768;12.549566
Customer;811834;WBY1Z210X0V308234;I3;No;9339354744;Private;07.06.2016 11:39:26;07.06.2016 11:49:01;4.30;3;1;0;82;80;55.697238;12.525898;55.682050;12.529994
Customer;1066570;WBY1Z21090V308273;I3;No;9339354750;Private;07.06.2016 11:39:42;07.06.2016 12:02:37;12.58;15;1;13;54;41;55.669301;12.580130;55.648560;12.462548
Customer;1079178;WBY1Z21010V307957;I3;No;9339354890;Private;07.06.2016 11:51:41;07.06.2016 12:14:38;10.97;5;1;8;95;90;55.695454;12.543159;55.677888;12.582467
Customer;813799;WBY1Z21010V308204;I3;No;9339355001;Private;07.06.2016 11:17:42;07.06.2016 11:54:52;8.60;2;1;23;53;51;55.667585;12.579177;55.676889;12.568817
Customer;816887;WBY1Z21070V308160;I3;No;9339355065;Private;07.06.2016 11:42:27;07.06.2016 11:56:51;6.45;6;1;1;24;36;55.682507;12.477634;55.684276;12.556622
Customer;886974;WBY1Z21030V307961;I3;No;9339355124;Private;07.06.2016 11:25:30;07.06.2016 12:02:30;8.58;5;1;18;80;76;55.692047;12.557819;55.667830;12.623419
Customer;831847;WBY1Z21050V307847;I3;No;9339355170;Private;07.06.2016 11:44:49;07.06.2016 12:08:40;9.52;7;1;1;100;96;55.689114;12.573739;55.650611;12.598697
Customer;802622;WBY1Z21030V308141;I3;No;9339355197;Private;07.06.2016 11:45:55;07.06.2016 11:54:20;3.87;3;1;7;88;84;55.689729;12.488586;55.683930;12.532071
Customer;811503;WBY1Z21020V307949;I3;No;9339355227;Private;07.06.2016 11:46:30;07.06.2016 12:27:35;16.61;13;1;15;44;35;55.632051;12.578748;55.688126;12.592222
Customer;860647;WBY1Z21020V308177;I3;No;9339355235;Private;07.06.2016 11:46:37;07.06.2016 12:03:08;7.31;5;1;5;84;79;55.670578;12.583308;55.653459;12.547906
Customer;803465;WBY1Z21060V307906;I3;No;9339355249;Private;07.06.2016 11:46:47;07.06.2016 12:01:34;6.45;6;1;7;49;44;55.667179;12.612383;55.654471;12.539950
Customer;808605;WBY1Z210X0V308007;I3;No;9339355251;Private;07.06.2016 11:46:54;07.06.2016 12:02:27;6.88;4;1;1;46;43;55.709260;12.583705;55.682452;12.581964
Customer;827820;WBY1Z210X0V307987;I3;No;9339355340;Private;07.06.2016 11:49:28;07.06.2016 11:54:32;2.58;2;1;0;70;68;55.702054;12.549211;55.692161;12.561003
Customer;1005527;WBY1Z21010V307814;I3;No;9339355416;Private;07.06.2016 11:51:14;07.06.2016 12:05:12;6.02;4;1;5;80;76;55.708760;12.582347;55.678889;12.590105
Customer;807600;WBY1Z21060V307940;I3;No;9339355475;Private;07.06.2016 11:53:11;07.06.2016 12:04:07;4.73;5;1;4;39;36;55.709269;12.581300;55.707988;12.527514
Non_Customer;835491;WBY1Z21080V308202;I3;No;9339355476;Private;07.06.2016 11:53:10;07.06.2016 12:16:07;0.00;5;1;56;50;46;55.692436;12.583286;55.692032;12.582225
Customer;823569;WBY1Z21070V307851;I3;No;9339355542;Private;07.06.2016 11:54:59;07.06.2016 12:06:04;5.16;5;1;1;75;70;55.648207;12.461306;55.657029;12.518749
Non_Customer;809751;WBY1Z210X0V307990;I3;No;9339355577;Private;07.06.2016 11:56:11;07.06.2016 12:14:29;0.00;4;1;1;68;65;55.661869;12.597925;55.674263;12.560654
Customer;792514;WBY1Z21080V308104;I3;No;9339355648;Private;07.06.2016 11:57:59;07.06.2016 12:08:31;5.81;4;1;2;24;21;55.654597;12.621248;55.664687;12.578743
Customer;807122;WBY1Z21070V307963;I3;No;9339356160;Private;07.06.2016 12:03:54;07.06.2016 12:08:29;2.15;2;1;5;65;64;55.690486;12.526141;55.684781;12.537419
Customer;818139;WBY1Z21070V308238;I3;No;9339356265;Private;07.06.2016 12:07:03;07.06.2016 12:09:44;1.29;0;1;2;32;32;55.697346;12.594899;55.697909;12.594640
Customer;840346;WBY1Z21070V307865;I3;No;9339356444;Private;07.06.2016 12:10:11;07.06.2016 12:26:46;8.39;7;1;6;86;80;55.666437;12.546758;55.630669;12.576869
Customer;851627;WBY1Z21020V308275;I3;No;9339356606;Private;07.06.2016 12:14:43;07.06.2016 12:37:44;10.32;7;1;4;51;45;55.693024;12.555525;55.676438;12.594429
Customer;1032537;WBY1Z21030V308074;I3;No;9339356679;Private;07.06.2016 12:16:30;07.06.2016 12:55:38;17.21;9;1;9;61;55;55.685298;12.490777;55.664876;12.599500
Customer;1075119;WBY1Z21080V308197;I3;No;9339356694;Private;07.06.2016 12:16:51;07.06.2016 14:17:35;42.37;30;1;12;69;99;55.671661;12.578305;55.669473;12.579713
Customer;1052115;WBY1Z21080V308104;I3;No;9339356725;Private;07.06.2016 12:17:53;07.06.2016 12:29:41;1.08;3;1;7;18;99;55.664687;12.578743;55.683120;12.563583
Customer;2007514;WBY1Z21090V307995;I3;No;9339356856;Private;07.06.2016 12:20:54;07.06.2016 12:59:18;16.78;21;1;9;93;79;55.632292;12.576945;55.789290;12.523355
Customer;812063;WBY1Z210X0V308007;I3;No;9339356865;Private;07.06.2016 12:21:11;07.06.2016 12:40:11;8.60;6;1;12;43;37;55.682452;12.581964;55.648604;12.543832
Customer;1081053;WBY1Z210X0V307925;I3;No;9339357017;Private;07.06.2016 12:25:22;07.06.2016 12:55:03;5.38;8;1;3;44;38;55.704352;12.581083;55.677905;12.548510
Customer;817797;WBY1Z21060V307985;I3;No;9339357135;Private;07.06.2016 12:31:44;07.06.2016 12:46:07;6.45;5;1;16;44;40;55.684801;12.533023;55.681079;12.580647
Customer;1061114;WBY1Z21030V308107;I3;No;9339357328;Private;07.06.2016 12:45:35;07.06.2016 13:04:54;8.60;6;1;9;49;43;55.702057;12.534866;55.666524;12.578731
Non_Customer;793639;WBY1Z21040V307919;I3;No;9339357342;Private;07.06.2016 12:46:14;07.06.2016 12:59:23;0.00;6;1;23;28;23;55.721131;12.554288;55.700796;12.577445
Customer;1029766;WBY1Z21070V307963;I3;No;9339357346;Private;07.06.2016 12:46:32;07.06.2016 13:01:01;6.45;4;1;3;64;60;55.684781;12.537419;55.667434;12.558999
Customer;1019797;WBY1Z21080V308040;I3;No;9339357622;Private;07.06.2016 12:32:03;07.06.2016 12:45:46;6.02;11;1;1;49;34;55.632178;12.644833;55.646981;12.550800
Customer;1037405;WBY1Z21080V307986;I3;No;9339357649;Private;07.06.2016 12:32:41;07.06.2016 12:50:37;7.74;5;1;1;100;97;55.682743;12.488179;55.706317;12.529418
Customer;1073945;WBY1Z21010V308221;I3;No;9339357680;Private;07.06.2016 12:33:45;07.06.2016 12:53:04;7.96;3;1;2;38;34;55.677919;12.536206;55.697206;12.547434
Non_Customer;803953;WBY1Z21080V307860;I3;No;9339357721;Private;07.06.2016 12:34:46;07.06.2016 14:56:29;0.00;0;1;110;57;56;55.668553;12.622398;55.668611;12.622480
Customer;802209;WBY1Z21010V307814;I3;No;9339357753;Business;07.06.2016 12:36:03;07.06.2016 13:14:33;14.52;8;1;2;70;98;55.678889;12.590105;55.678901;12.590062
Customer;1053389;WBY1Z21090V308046;I3;No;9339357855;Private;07.06.2016 12:39:09;07.06.2016 12:50:34;4.73;2;1;1;52;96;55.684449;12.584645;55.664898;12.599592
Non_Customer;809751;WBY1Z210X0V307990;I3;No;9339357935;Private;07.06.2016 12:40:13;07.06.2016 12:49:15;0.00;2;1;1;64;63;55.674263;12.560654;55.664160;12.540190
Customer;814517;WBY1Z21050V307993;I3;No;9339357966;Private;07.06.2016 12:41:02;07.06.2016 13:38:45;22.58;31;1;4;97;73;55.698973;12.545810;55.705845;12.548866
Customer;792012;WBY1Z21080V308054;I3;No;9339358105;Private;07.06.2016 12:45:05;07.06.2016 15:43:22;37.64;25;1;3;68;48;55.648239;12.547275;55.647127;12.550401
Non_Customer;793639;WBY1Z210X0V308248;I3;No;9339358135;Private;07.06.2016 12:45:43;07.06.2016 13:00:22;0.00;7;1;22;32;69;55.720118;12.554666;55.699472;12.578252
Customer;823848;WBY1Z21010V308204;I3;No;9339358169;Private;07.06.2016 12:46:56;07.06.2016 13:52:53;24.09;11;1;16;42;95;55.676889;12.568817;55.686840;12.567621
Customer;833397;WBY1Z21000V307920;I3;No;9339358287;Private;07.06.2016 12:49:36;07.06.2016 12:58:39;4.30;3;1;4;96;93;55.705959;12.577410;55.686795;12.567584
Customer;816887;WBY1Z21070V308160;I3;No;9339358615;Private;07.06.2016 12:50:56;07.06.2016 13:10:48;8.60;6;1;2;36;31;55.684276;12.556622;55.652135;12.511557
Non_Customer;809751;WBY1Z210X0V307990;I3;No;9339358628;Private;07.06.2016 12:51:07;07.06.2016 12:57:29;0.00;2;1;0;63;61;55.664160;12.540190;55.648536;12.535865
Customer;1089768;WBY1Z21040V307936;I3;No;9339358836;Private;07.06.2016 12:55:25;07.06.2016 13:33:28;16.45;8;1;11;62;54;55.688147;12.534846;55.687429;12.532526
Customer;827439;WBY1Z210X0V307987;I3;No;9339358852;Private;07.06.2016 12:55:56;07.06.2016 13:26:11;13.17;9;1;3;68;62;55.692161;12.561003;55.692194;12.561011
Non_Customer;835491;WBY1Z21080V307731;I3;No;9339358858;Private;07.06.2016 12:56:00;07.06.2016 13:25:41;0.00;8;1;119;61;54;55.688920;12.590447;55.688797;12.590020
Customer;807194;WBY1Z21040V308181;I3;No;9339358866;Private;07.06.2016 12:56:29;07.06.2016 13:08:13;6.24;4;1;8;64;61;55.669917;12.570576;55.667933;12.620938
Customer;1090029;WBY1Z21000V307836;I3;No;9339358931;Private;07.06.2016 12:58:27;07.06.2016 13:37:45;17.96;17;1;12;92;79;55.685470;12.530503;55.689719;12.527410
Customer;812390;WBY1Z21050V308187;I3;No;9339358987;Private;07.06.2016 13:00:01;07.06.2016 13:08:26;0.43;2;1;1;42;40;55.694559;12.567670;55.683523;12.584788
Customer;1089426;WBY1Z21020V308146;I3;No;9339359008;Private;07.06.2016 13:00:51;07.06.2016 13:14:26;7.10;3;1;3;48;45;55.669190;12.510444;55.679618;12.517435
Non_Customer;793639;WBY1Z21040V308262;I3;No;9339359101;Private;07.06.2016 13:02:20;07.06.2016 14:17:01;0.00;33;1;27;14;89;55.647160;12.539649;55.665450;12.557580
Customer;846285;WBY1Z21080V308085;I3;No;9339359292;Private;07.06.2016 13:05:08;07.06.2016 13:13:48;4.95;7;1;4;75;68;55.632591;12.575052;55.631898;12.645002
Customer;1066570;WBY1Z21000V308131;I3;No;9339359293;Private;07.06.2016 13:03:16;07.06.2016 13:24:20;5.91;14;1;5;64;54;55.648505;12.462453;55.664345;12.582436
Non_Customer;835491;WBY1Z21050V307959;I3;No;9339359301;Private;07.06.2016 13:05:12;07.06.2016 13:39:27;0.00;8;1;128;100;95;55.696513;12.588037;55.702936;12.584752
Customer;809382;WBY1Z21050V307914;I3;No;9339359339;Private;07.06.2016 13:06:32;07.06.2016 13:35:45;4.30;14;1;7;90;81;55.699884;12.590169;55.785860;12.518814
Customer;800586;WBY1Z21080V308006;I3;No;9339359616;Private;07.06.2016 13:23:01;07.06.2016 13:30:01;3.01;2;1;4;54;52;55.708196;12.585546;55.698886;12.580981
Customer;812167;WBY1Z21000V307772;I3;No;9339359716;Business;07.06.2016 13:29:31;07.06.2016 14:02:31;14.19;14;1;1;62;52;55.657508;12.518455;55.663561;12.589155
Customer;826246;WBY1Z21090V307768;I3;No;9339359733;Private;07.06.2016 13:31:05;07.06.2016 17:04:10;12.90;9;1;1;55;45;55.691476;12.472264;55.691403;12.472207
Customer;206126;WBY1Z21040V307998;I3;Yes;9339359774;Private;07.06.2016 13:10:53;07.06.2016 13:21:54;5.16;3;1;1;66;64;55.666742;12.518937;55.674559;12.545666
Customer;833142;WBY1Z21070V307879;I3;No;9339359789;Private;07.06.2016 13:10:59;07.06.2016 13:57:41;20.22;16;1;1;95;83;55.666906;12.518968;55.675671;12.534746
Customer;1072257;WBY1Z21070V308062;I3;No;9339359809;Private;07.06.2016 13:11:13;07.06.2016 14:39:27;33.98;15;1;15;94;80;55.678126;12.561333;55.678130;12.560882
Customer;807600;WBY1Z21060V307940;I3;No;9339359879;Private;07.06.2016 13:12:21;07.06.2016 13:16:15;1.72;1;1;0;36;35;55.707988;12.527514;55.703583;12.531571
Non_Customer;793639;WBY1Z21000V308226;I3;No;9339359944;Private;07.06.2016 13:13:37;07.06.2016 13:23:35;0.00;4;1;50;53;49;55.721266;12.554237;55.714021;12.577534
Non_Customer;803953;WBY1Z21090V308015;I3;No;9339359969;Private;07.06.2016 13:14:42;07.06.2016 13:25:54;0.00;0;1;150;57;57;55.637316;12.633505;55.637285;12.633524
Non_Customer;793639;WBY1Z210X0V307827;I3;No;9339359990;Private;07.06.2016 13:15:04;07.06.2016 13:25:23;0.00;5;1;52;37;34;55.718772;12.554369;55.706960;12.577420
Customer;817385;WBY1Z21020V308177;I3;No;9339360030;Private;07.06.2016 13:16:15;07.06.2016 13:34:49;8.17;7;1;6;79;74;55.653459;12.547906;55.691466;12.536836
Customer;814876;WBY1Z21050V308237;I3;No;9339360294;Private;07.06.2016 13:23:55;07.06.2016 13:38:55;7.53;4;1;4;76;74;55.663674;12.562480;55.683410;12.584686
Customer;1093090;WBY1Z21010V307781;I3;No;9339360423;Private;07.06.2016 13:27:56;07.06.2016 13:48:46;9.03;11;1;11;52;40;55.667059;12.616047;55.714644;12.539181
Customer;1029838;WBY1Z21060V307937;I3;No;9339360572;Private;07.06.2016 13:31:14;07.06.2016 14:50:38;26.45;22;1;5;95;80;55.668122;12.598488;55.683066;12.526821
Customer;830991;WBY1Z21070V307994;I3;No;9339360628;Private;07.06.2016 13:32:49;07.06.2016 13:48:40;6.88;3;1;1;77;74;55.654314;12.591957;55.661158;12.632704
Non_Customer;803953;WBY1Z21020V308065;I3;No;9339360842;Private;07.06.2016 13:48:27;07.06.2016 13:49:16;0.00;0;1;8;88;88;55.636079;12.645076;55.636049;12.645053
Customer;2005742;WBY1Z21000V307836;I3;No;9339360905;Private;07.06.2016 13:53:26;07.06.2016 14:00:44;3.44;2;1;10;79;77;55.689719;12.527410;55.691051;12.541334
Customer;2016893;WBY1Z21050V307914;I3;No;9339360906;Private;07.06.2016 13:53:34;07.06.2016 14:19:27;2.58;10;1;11;81;71;55.785860;12.518814;55.785770;12.518970
Non_Customer;803953;WBY1Z21060V308053;I3;No;9339360914;Private;07.06.2016 13:54:11;07.06.2016 14:00:17;0.00;0;1;36;34;34;55.676769;12.572266;55.676783;12.572228
Customer;840346;WBY1Z21070V307865;I3;No;9339361035;Private;07.06.2016 13:35:22;07.06.2016 13:54:45;9.68;8;1;1;80;75;55.630669;12.576869;55.667058;12.547530
Non_Customer;835491;WBY1Z21050V307833;I3;No;9339361142;Private;07.06.2016 13:38:13;07.06.2016 14:05:28;0.00;6;1;161;95;90;55.703191;12.577450;55.705094;12.577410
Non_Customer;835491;WBY1Z210X0V307780;I3;No;9339361330;Private;07.06.2016 13:42:19;07.06.2016 14:12:53;0.00;9;1;166;84;78;55.702246;12.582721;55.694989;12.596345
Non_Customer;793639;WBY1Z210X0V307732;I3;No;9339361382;Private;07.06.2016 13:43:37;07.06.2016 14:01:02;0.00;6;1;80;26;99;55.723006;12.533779;55.700005;12.589036
Non_Customer;1025418;WBY1Z210X0V307830;I3;No;9339361424;Private;07.06.2016 13:44:56;07.06.2016 13:59:21;0.00;7;1;1;90;82;55.722698;12.539586;55.704781;12.587248
